"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","Y1","Y2"
"349",8.21,24,50987.24,3087.2,9291.89,437.96,437.96,917.16,288,726.32,3.61,1,18.73,1.04,60.28,1.19,0.99720971193655,0.978843843061207
"350",3.14,9,8376.1,1386.74,7065.63,60.32,60.32,571.85,288,575.76,1.39,1,7.46,1.02,11.75,0.23,0.993678757174805,0.993706959253955
"351",1.14,3,4053.74,1417.89,6746.47,11.65,11.65,570.47,288,569.65,1.25,1,6.73,1.02,0,0.2,0.948981022525429,0.985829071329302
"352",6.18,18,29762,2306.84,8792.14,246.02,246.02,766.85,288,663.73,2.51,1,13.3,1.03,33.91,0.67,0.993005612152031,0.984260791379704
"353",7.15,21,39000.21,2678.06,9121.5,332.41,332.41,813.91,288,685.6,2.98,1,15.55,1.04,43.31,0.86,0.989256066988649,0.991047440031444
"354",8.21,24,50992.81,3087.45,9303.47,438.03,438.03,896.81,288,723.85,3.59,1,18.27,1.04,58.3,1.15,0.993541237971902,1.00093766613063
"355",2.09,6,6824.85,1381.77,6769.42,29.19,29.19,600.28,288,570.63,1.33,1,7.2,1.02,5.78,0.26,0.99337782415074,0.987661193789744
"356",6.18,18,29760.72,2306.83,8783.05,246.02,246.02,778.43,288,666.21,2.52,1,13.43,1.03,34.67,0.69,0.991630168749641,0.976646680385721
"357",8.21,24,50993.74,3087.5,9312.55,437.96,437.96,912.39,288,730.21,3.58,1,18.26,1.04,59.33,1.17,0.975167881483279,0.998408775891042
"358",8.21,24,50996.82,3087.61,9319.6,437.98,437.98,934.62,288,737.7,3.57,1,18.38,1.04,60.95,1.21,0.957204375822354,0.989090882053508
"359",4.16,12,14718.29,1547.45,7714.16,113.73,113.73,636.46,288,603.82,1.66,1,8.98,1.02,17.06,0.34,0.991580912846061,0.983252113267555
"360",9.3,27,72766.82,3560.39,9742.48,645.04,645.04,1060.07,288,772.99,4.53,1,22.75,1.05,88.17,1.75,0.991815512696274,0.987068119569458
"361",9.3,27,72773.19,3560.4,9746.82,644.79,644.79,1047.25,288,770.1,4.53,1,22.5,1.05,86.83,1.72,0.996673017116505,0.997454253020321
"362",6.18,18,29765.29,2306.91,8809.7,245.98,245.98,767.45,288,665.45,2.51,1,13.21,1.03,33.85,0.67,0.981755470616639,0.991062555084844
"363",9.3,27,72760.86,3560.38,9735.9,644.87,644.87,1064.25,288,773.6,4.54,1,22.92,1.05,88.73,1.76,0.992307545742472,0.982050975098597
"364",2.09,6,6715.85,1360.65,6771.35,25.3,25.3,597.42,288,568.58,1.32,1,7.11,1.02,16.96,0.26,0.995247752296673,0.994847518921139
"365",2.09,6,5742.3,1393.1,6812.99,31.3,31.3,567.25,288,568.16,1.3,1,6.98,1.02,0,0.21,0.981009773603493,0.991632109821042
"366",3.14,9,8379.24,1386.76,7119.12,60.36,60.36,594.06,288,584.32,1.39,1,7.5,1.02,12.61,0.25,0.957233489417526,0.986250733230394
"367",7.15,21,38986.64,2678.08,9131.62,332.2,332.2,822.67,288,690.57,2.97,1,15.44,1.04,43.71,0.87,0.970028190765979,0.995511997510336
"368",3.14,9,8378.95,1386.76,7115.35,60.35,60.35,589.36,288,582.78,1.39,1,7.49,1.02,12.42,0.25,0.963301429506112,0.988551658336956
"369",2.09,6,4099.23,1345.21,6865.87,22.5,22.5,545.71,288,566.09,1.24,1,6.6,1.02,22.11,0.2,0.953504616188208,0.999502970084674
"370",3.14,9,8376.77,1386.74,7082.62,60.33,60.33,568.85,288,575.46,1.39,1,7.42,1.02,11.61,0.23,0.99130759804569,0.998342165618922
"371",9.3,27,72766.6,3560.39,9747.42,645.04,645.04,1068.28,288,775.37,4.53,1,22.76,1.05,88.84,1.76,0.98536524612096,0.986593706389296
"372",9.3,27,72775.73,3560.43,9783.48,644.8,644.8,1092.52,288,784.11,4.49,1,22.4,1.05,90.22,1.79,0.955992425020739,0.993494769492209
"373",5.14,15,21636.26,1924.34,8500.53,175.29,175.29,709.5,288,640.03,2.08,1,11.02,1.03,25.18,0.5,0.96039668165458,0.993276711359036
"374",9.3,27,72774.94,3560.41,9762.84,644.89,644.89,1068.18,288,776.51,4.51,1,22.47,1.05,88.44,1.75,0.977904693298997,0.994127850490189
"375",3.14,9,8380.06,1386.76,7136.15,60.37,60.37,593.46,288,584.76,1.39,1,7.48,1.02,12.58,0.25,0.95324095618217,0.98856954899634
"376",3.14,9,8376.7,1386.74,7068.1,60.33,60.33,589.13,288,581,1.39,1,7.54,1.02,12.44,0.25,0.976564504125661,0.983195843229403
"377",8.21,24,50990.1,3087.32,9302.75,438,438,934.79,288,733.49,3.6,1,18.72,1.04,61.43,1.22,0.976808069645043,0.977077409465803
"378",2.09,6,4927.89,1394.07,6846.31,31.48,31.48,543.89,288,565.7,1.28,1,6.79,1.02,0,0.18,0.974364951022021,0.996033255140723
"379",8.21,24,50993.6,3087.5,9314.87,438.09,438.09,910.71,288,730.38,3.57,1,18.19,1.04,59.12,1.17,0.972946087540005,1.00032527905294
"380",5.14,15,21636.75,1924.32,8498.24,175.32,175.32,722.92,288,643.59,2.08,1,11.12,1.03,25.91,0.51,0.953140346850065,0.983429447930779
"381",3.14,9,8374.44,1386.73,7027.94,60.29,60.29,583.65,288,577.91,1.39,1,7.56,1.02,12.25,0.24,0.993227037591129,0.981456857270458
"382",2.09,6,4172.9,1390.78,6826.8,30.82,30.82,528.43,288,563.59,1.25,1,6.69,1.02,0,0.16,0.972532604672431,0.989927314195299
"383",3.14,9,8376.84,1386.74,7081.99,60.33,60.33,571.25,288,576.16,1.39,1,7.43,1.02,11.71,0.23,0.988982456581424,0.996678935398611
"384",4.16,12,14719.79,1547.46,7749.81,113.73,113.73,623.67,288,601.71,1.66,1,8.84,1.02,16.43,0.33,0.989659743877064,0.99817755485479
"385",1.14,3,3188.07,1417.55,6732.78,11.57,11.57,539.22,288,563.82,1.22,1,6.55,1.02,0,0.17,0.957619678912299,0.987276562829739
"386",5.14,15,21625.19,1924.31,8463.2,175.21,175.21,706.49,288,635.33,2.09,1,11.2,1.03,25.18,0.5,0.988520434860381,0.981203142977504
"387",4.16,12,14719.82,1547.45,7740.96,113.75,113.75,633.06,288,603.97,1.66,1,8.91,1.02,16.88,0.33,0.985300695131859,0.98958722683014
"388",2.09,6,2891.04,1370.61,6765.02,27.02,27.02,505,288,559.08,1.2,1,6.53,1.02,6.57,0.13,0.977230511727714,0.978629332633185
"389",7.15,21,38979.48,2678.08,9137.5,332.18,332.18,832.43,288,694.81,2.96,1,15.41,1.04,44.25,0.88,0.956145811948748,0.994333375857388
"390",9.3,27,72761.45,3560.38,9739.53,644.78,644.78,1069.44,288,775.13,4.54,1,22.92,1.05,89.14,1.77,0.987882233875849,0.982281027740361
"391",3.14,9,8380.54,1386.77,7145.5,60.36,60.36,595.31,288,585.64,1.39,1,7.48,1.02,12.65,0.25,0.94912990374786,0.988298690501714
"392",6.18,18,29767.03,2306.98,8810.85,245.96,245.96,769.56,288,666.15,2.51,1,13.22,1.03,33.98,0.67,0.979784874311451,0.990015965942516
"393",2.09,6,2897.32,1358.52,6835.59,24.85,24.85,505.34,288,559.7,1.2,1,6.42,1.02,13,0.14,0.963886618094886,0.991777968363111
"394",9.3,27,72774.77,3560.43,9781.6,645.05,645.05,1092.22,288,783.87,4.49,1,22.43,1.05,90.24,1.79,0.957366652467,0.992285473493673
"395",6.18,18,29763.29,2306.78,8806.42,245.95,245.95,754.98,288,661.58,2.51,1,13.13,1.03,33.11,0.66,0.991341285542639,0.998276296655066
"396",1.14,3,943.19,1376.62,6689.28,9.08,9.08,472.05,288,551.31,1.13,1,6.06,1.02,0,0.09,0.963990783049691,0.989613856143235
"397",9.3,27,72760.69,3560.38,9752.08,644.95,644.95,1088.39,288,780.62,4.53,1,22.93,1.05,90.65,1.8,0.972801105099228,0.980231347444258
"398",6.18,18,29794.12,2307.34,8832.13,246.31,246.31,786.03,288,672.67,2.5,1,13.23,1.03,34.88,0.69,0.956976917832033,0.985755187174231
"399",6.18,18,29764.92,2306.96,8810.11,246.02,246.02,786.82,288,670.99,2.51,1,13.35,1.03,35.03,0.69,0.969837075714032,0.979107514578446
"400",1.14,3,6605.85,1390.56,6723.54,9.96,9.96,633.4,288,575.87,1.32,1,7.12,1.02,0,0.28,0.962131141497011,0.998378195586837
"401",2.09,6,6896.69,1377.46,6818.49,28.4,28.4,596.5,288,570.77,1.33,1,7.11,1.02,8.23,0.26,0.983690616963941,0.99846708922636
"402",4.16,12,14724.05,1547.47,7801.57,113.79,113.79,642.63,288,609.05,1.66,1,8.87,1.02,17.25,0.34,0.959761943620332,0.992340596084353
"403",8.21,24,50995.37,3087.55,9311.8,438.11,438.11,932.97,288,735.28,3.58,1,18.52,1.04,61.03,1.21,0.9671384925422,0.983373286644275
"404",2.09,6,3675.67,1346.52,6827.14,22.72,22.72,537.99,288,564.53,1.22,1,6.59,1.02,20.87,0.18,0.957420957252651,0.988870091107809
"405",4.16,12,14719.91,1547.45,7734.63,113.76,113.76,644.46,288,606.85,1.66,1,9,1.02,17.41,0.35,0.979721103184954,0.980731062037316
"406",6.18,18,29763.01,2306.77,8798.3,245.95,245.95,751.04,288,659.72,2.51,1,13.15,1.03,32.91,0.65,0.999205040214981,0.996707328710823
"407",5.14,15,21623.68,1924.33,8462.95,175.24,175.24,691.91,288,631.17,2.09,1,11.1,1.03,24.4,0.48,0.998457754942495,0.990447669306291
"408",6.18,18,29761.3,2306.85,8789.15,245.96,245.96,776.58,288,666.23,2.52,1,13.38,1.03,34.52,0.68,0.988810816687384,0.97993198084472
"409",7.15,21,39002.33,2678.06,9121.82,332.41,332.41,797.71,288,680.98,2.98,1,15.41,1.04,42.17,0.84,0.998900214045816,1.00172424905627
"410",8.21,24,50994.23,3087.51,9310.77,438.04,438.04,920.9,288,731.94,3.58,1,18.4,1.04,60.07,1.19,0.973555925180633,0.990477176254085
"411",3.14,9,8375.6,1386.74,7055.22,60.32,60.32,576.18,288,576.68,1.39,1,7.49,1.02,11.93,0.24,0.992269086835064,0.990281218524698
"412",7.15,21,38996.5,2678.07,9124.98,332.24,332.24,808.59,288,684.9,2.98,1,15.44,1.04,42.87,0.85,0.987576170325851,0.998669333317272
"413",2.09,6,3056.3,1353.49,6812.65,23.93,23.93,515.71,288,560.85,1.2,1,6.48,1.02,16.22,0.15,0.96325592465639,0.986839783754109
"414",1.14,3,1987.95,1402.85,6686.35,10.64,10.64,507.43,288,558.05,1.17,1,6.35,1.02,0,0.13,0.96183763706873,0.98059956848467
"415",8.21,24,50994.76,3087.55,9322.92,438.04,438.04,928.14,288,736.94,3.56,1,18.23,1.04,60.32,1.19,0.955707526368095,0.994789113906555
"416",3.14,9,8375.27,1386.74,7048.02,60.31,60.31,577.31,288,576.76,1.39,1,7.51,1.02,11.98,0.24,0.993731052297125,0.988181314290067
"417",9.3,27,72776.87,3560.43,9774.6,644.89,644.89,1078.48,288,779.99,4.5,1,22.38,1.05,89.11,1.76,0.967134004255884,0.995699963327997
"418",4.16,12,14720.69,1547.46,7762.65,113.76,113.76,623.74,288,602.24,1.66,1,8.82,1.02,16.42,0.33,0.985663911321976,1.00002883964382
"419",3.14,9,8380.75,1386.77,7154.78,60.37,60.37,585.35,288,582.99,1.39,1,7.42,1.02,12.24,0.24,0.955727009523607,0.995743072604556
"420",5.14,15,21621.86,1924.31,8454.07,175.23,175.23,699.96,288,632.54,2.09,1,11.2,1.03,24.87,0.49,0.99896534345859,0.981386646441649
"421",9.3,27,72778.31,3560.42,9775.71,644.8,644.8,1079.61,288,780.36,4.49,1,22.37,1.05,89.19,1.77,0.965705574611102,0.994304619113102
"422",7.15,21,38985.96,2678.07,9129.95,332.17,332.17,840.96,288,695.41,2.97,1,15.61,1.04,45,0.89,0.961352669630915,0.982764070589861
"423",3.14,9,8379.52,1386.76,7120.37,60.36,60.36,599.63,288,586.02,1.39,1,7.53,1.02,12.83,0.25,0.952134170778738,0.982193247828122
"424",8.21,24,50992.7,3087.44,9299.44,438.06,438.06,894.97,288,722.35,3.6,1,18.33,1.04,58.25,1.15,0.999511934418226,1.00008520318936
"425",1.14,3,2842.48,1310.86,6645.02,5.47,5.47,566,288,562.55,1.19,1,6.48,1.02,33.06,0.22,0.953692153247791,0.979218023301231
"426",8.21,24,50994.49,3087.55,9325.65,438.1,438.1,925.51,288,737,3.56,1,18.14,1.04,60.02,1.19,0.953557367201169,1.00053026458585
"427",4.16,12,14720.99,1547.46,7751.67,113.76,113.76,644.08,288,607.44,1.66,1,8.97,1.02,17.37,0.34,0.974709762050925,0.982882377688744
"428",4.16,12,14725.86,1547.48,7830.48,113.8,113.8,642.02,288,610.03,1.65,1,8.82,1.02,17.19,0.34,0.950176425675195,0.994741175880493
"429",4.16,12,14719.49,1547.46,7743.67,113.76,113.76,624.91,288,601.81,1.66,1,8.86,1.02,16.49,0.33,0.990802342514886,0.996044440215582
"430",1.14,3,4577.57,1414.14,6734.31,11.37,11.37,579.07,288,569.41,1.26,1,6.81,1.02,0,0.21,0.957193052333021,0.987480000139347
"431",9.3,27,72766.86,3560.39,9744.95,644.89,644.89,1064.17,288,774.18,4.53,1,22.75,1.05,88.5,1.75,0.988412344913277,0.986563958786948
"432",8.21,24,50993.14,3087.46,9304.91,437.96,437.96,903.1,288,725.85,3.59,1,18.31,1.04,58.78,1.16,0.988743266883508,0.998399934483883
"433",2.09,6,3525.41,1383.84,6802.76,29.5,29.5,514.94,288,561.35,1.23,1,6.6,1.02,0,0.14,0.974699722466916,0.987304223368694
"434",5.14,15,21633.88,1924.31,8487.84,175.26,175.26,724.62,288,643,2.08,1,11.19,1.03,26.04,0.52,0.959266666868309,0.978224861984283
"435",7.15,21,38992.25,2678.07,9126.71,332.19,332.19,822.72,288,689.4,2.97,1,15.53,1.04,43.81,0.87,0.976696530652897,0.98945219150974
"436",1.14,3,1030.41,1380.42,6748.17,9.3,9.3,466.29,288,550.64,1.13,1,5.99,1.02,0,0.09,0.959408651975297,1.00014922879687
"437",8.21,24,50994.31,3087.54,9323.39,438.08,438.08,922.71,288,735.68,3.56,1,18.15,1.04,59.86,1.19,0.957334566290826,1.00023749061055
"438",9.3,27,72762.2,3560.38,9750.31,644.71,644.71,1083.23,288,779.25,4.53,1,22.9,1.05,90.2,1.79,0.975783838670566,0.981049313004292
"439",1.14,3,442,1346.32,6655.75,7.28,7.28,451.85,288,544.24,1.1,1,5.9,1.02,8.81,0.08,0.979670994519986,0.9933502166035
"440",8.21,24,50994.21,3087.52,9313.68,438.11,438.11,919.84,288,732.41,3.58,1,18.32,1.04,59.91,1.19,0.970606397709322,0.995315990495944
"441",2.09,6,5741.12,1393.58,6789.76,31.39,31.39,570.19,288,568.29,1.3,1,7.02,1.02,0,0.21,0.984565074911978,0.986674142500456
"442",9.3,27,72772.81,3560.4,9742.72,644.82,644.82,1044.92,288,769.22,4.53,1,22.55,1.05,86.7,1.72,0.999782770344188,0.995416040805672
"443",1.14,3,2657.07,1413.77,6725.42,11.32,11.32,522.23,288,560.77,1.2,1,6.44,1.02,0,0.15,0.9601770650804,0.987460661331309
"444",8.21,24,50994.95,3087.54,9311.64,437.97,437.97,931.23,288,734.8,3.58,1,18.5,1.04,60.9,1.21,0.967917098071504,0.984786743400029
"445",6.18,18,29794.18,2307.33,8831.83,246.32,246.32,777.92,288,670.34,2.5,1,13.17,1.03,34.39,0.68,0.961840471843431,0.990645899629401
"446",8.21,24,50994.34,3087.52,9312.85,438.08,438.08,921.9,288,732.73,3.58,1,18.37,1.04,60.1,1.19,0.970763202053385,0.992133708123749
"447",8.21,24,50993.45,3087.47,9300.91,437.95,437.95,908.99,288,726.38,3.6,1,18.46,1.04,59.37,1.18,0.990877551611849,0.992674604610836
"448",8.21,24,50994.57,3087.54,9319.68,438.09,438.09,925.68,288,735.46,3.57,1,18.27,1.04,60.21,1.19,0.960872677511992,0.995157250813395
"449",8.21,24,50994.11,3087.52,9315.05,437.95,437.95,918.48,288,732.42,3.57,1,18.28,1.04,59.75,1.18,0.969245721025929,0.994718815588712
"450",4.16,12,14722.66,1547.47,7784.57,113.79,113.79,635.49,288,606.39,1.66,1,8.86,1.02,16.94,0.34,0.970510676942194,0.99478502421384
"451",3.14,9,8378.22,1386.75,7101.08,60.34,60.34,589.16,288,582.21,1.39,1,7.5,1.02,12.42,0.25,0.967040839818616,0.987345775403434
"452",9.3,27,72775.57,3560.43,9778.95,645.11,645.11,1087.89,288,782.62,4.49,1,22.42,1.05,89.9,1.78,0.960698385060235,0.992316134314092
"453",4.16,12,14725.28,1547.47,7819.65,113.8,113.8,643.68,288,610.06,1.66,1,8.85,1.02,17.27,0.34,0.953756050348986,0.994131052820051
"454",6.18,18,29790.53,2307.49,8820.7,246.23,246.23,796.68,288,674.66,2.5,1,13.37,1.03,35.58,0.7,0.957795396412134,0.974568420599318
"455",7.15,21,39003.76,2678.03,9117.31,332.44,332.44,830.42,288,689.33,2.99,1,15.75,1.04,44.54,0.88,0.984695474308914,0.978897543662137
"456",2.09,6,4524.3,1344.36,6764.93,22.3,22.3,538.16,288,558.43,1.25,1,6.68,1.02,22.2,0.2,0.998892189964239,1.00398523761781
"457",9.3,27,72760.54,3560.37,9743.65,644.88,644.88,1078.62,288,777.67,4.53,1,22.96,1.05,89.92,1.78,0.981094002897015,0.9780183640793
"458",5.14,15,21636.66,1924.35,8504.17,175.32,175.32,705.7,288,639.32,2.08,1,10.97,1.03,24.96,0.49,0.960129202017802,0.997182736650594
"459",3.14,9,8374.84,1386.73,7033.76,60.3,60.3,587.46,288,579.25,1.39,1,7.58,1.02,12.4,0.25,0.988618412942773,0.979647436640638
"460",4.16,12,14724.1,1547.47,7793.05,113.8,113.8,653.73,288,611.76,1.66,1,8.96,1.02,17.76,0.35,0.955114548433146,0.982814437453299
"461",3.14,9,8376.23,1386.74,7070.98,60.33,60.33,569.11,288,575.12,1.39,1,7.43,1.02,11.63,0.23,0.993999120893622,0.997048948145967
"462",5.14,15,21628.25,1924.33,8475.85,175.23,175.23,698.95,288,634.5,2.09,1,11.08,1.03,24.72,0.49,0.984794636015778,0.991737092747939
"463",7.15,21,38980.47,2678.08,9135.98,332.13,332.13,835.47,288,695.31,2.96,1,15.46,1.04,44.49,0.88,0.956383194666683,0.990504297691461
"464",1.14,3,657.68,1365.88,6737.71,8.47,8.47,457.49,288,548.97,1.11,1,5.91,1.02,0,0.08,0.957379061229496,0.999097752080444
"465",5.14,15,21630.43,1924.33,8481.6,175.25,175.25,706.43,288,637.22,2.08,1,11.1,1.03,25.1,0.5,0.975325282446485,0.987075261504808
"466",2.09,6,2830.27,1359.47,6771.17,24.99,24.99,509.49,288,559.51,1.2,1,6.51,1.02,12.43,0.14,0.974167120402598,0.980161016815042
"467",6.18,18,29794.77,2307.32,8834.13,246.29,246.29,782.2,288,671.76,2.5,1,13.19,1.03,34.63,0.69,0.957938452610264,0.989353052231998
"468",7.15,21,38988.94,2678.07,9128.03,332.2,332.2,834.83,288,693.19,2.97,1,15.6,1.04,44.62,0.88,0.967640156910089,0.983583213789992
"469",8.21,24,50997.7,3087.63,9322.2,437.99,437.99,941.76,288,740.15,3.57,1,18.42,1.04,61.47,1.22,0.951513384744896,0.986708472196942
"470",2.09,6,3204.36,1378.66,6789.66,28.52,28.52,507.95,288,560.16,1.22,1,6.56,1.02,2.2,0.13,0.977323153207896,0.985259100195484
"471",2.09,6,2916.33,1369.15,6855.02,26.78,26.78,497.9,288,559.17,1.2,1,6.4,1.02,6.8,0.13,0.963622183705345,0.994666406569079
"472",6.18,18,29794.61,2307.3,8832.48,246.24,246.24,765.71,288,666.9,2.5,1,13.08,1.03,33.64,0.67,0.968951720987656,0.998707969494227
"473",7.15,21,38999.05,2678.06,9123.07,332.36,332.36,807.66,288,684.17,2.98,1,15.47,1.04,42.84,0.85,0.990933758708926,0.996748816052395
"474",1.14,3,2806.47,1308.2,6688.93,5.31,5.31,552.39,288,560.31,1.18,1,6.38,1.02,32.19,0.21,0.951680508299178,0.990140607792598
"475",9.3,27,72766.19,3560.4,9749.92,644.93,644.93,1072.43,288,776.57,4.53,1,22.77,1.05,89.17,1.77,0.981936850829701,0.986473096845566
"476",9.3,27,72767.98,3560.4,9745.36,644.78,644.78,1059.41,288,773.03,4.53,1,22.69,1.05,88.03,1.74,0.990583087429584,0.988944594899851
"477",5.14,15,21626.09,1924.31,8464.28,175.24,175.24,714.45,288,637.69,2.09,1,11.25,1.03,25.61,0.51,0.982597930023172,0.976492674081037
"478",8.21,24,50993.73,3087.49,9305.68,437.99,437.99,913.2,288,728.67,3.59,1,18.41,1.04,59.59,1.18,0.98310320051869,0.99256753482835
"479",6.18,18,29761.15,2306.79,8799.46,245.93,245.93,783.29,288,669.05,2.51,1,13.38,1.03,34.87,0.69,0.978371833909733,0.977391917253243
"480",8.21,24,50993.96,3087.5,9312.83,438,438,915.77,288,731.15,3.58,1,18.29,1.04,59.6,1.18,0.973305571362574,0.996898067553358
"481",5.14,15,21625.28,1924.31,8463.23,175.25,175.25,707.97,288,635.75,2.09,1,11.21,1.03,25.26,0.5,0.987521637310609,0.980060383973461
"482",8.21,24,50995.66,3087.52,9311.93,438.01,438.01,941.94,288,737.56,3.58,1,18.63,1.04,61.78,1.22,0.963218553477581,0.976643199546528
"483",9.3,27,72767.85,3560.39,9738.3,645.04,645.04,1049.18,288,769.98,4.54,1,22.68,1.05,87.22,1.73,1.0000497861419,0.992357010965341
"484",4.16,12,14719.23,1547.45,7725.81,113.75,113.75,642.65,288,605.99,1.66,1,9,1.02,17.33,0.34,0.98354839014434,0.980192253480145
"485",2.09,6,2890.41,1368.82,6823.24,26.71,26.71,500.61,288,559.24,1.2,1,6.44,1.02,7.58,0.13,0.967721114101914,0.989179364338369
"486",8.21,24,50992.31,3087.39,9305.71,437.96,437.96,938.1,288,735.05,3.59,1,18.7,1.04,61.63,1.22,0.971786960454525,0.975386422564123
"487",4.16,12,14716.24,1547.44,7683.29,113.72,113.72,637.75,288,602.9,1.67,1,9.05,1.02,17.16,0.34,1.00287514580765,0.979156426444047
"488",6.18,18,29761.95,2306.83,8806.77,246,246,783.62,288,669.8,2.51,1,13.34,1.03,34.85,0.69,0.97354623974596,0.980253177127083
"489",4.16,12,14717.58,1547.44,7703.8,113.73,113.73,636.88,288,603.51,1.67,1,9,1.02,17.09,0.34,0.996181709610351,0.983757074804367
"490",9.3,27,72770.7,3560.41,9762.6,644.85,644.85,1079.75,288,779.31,4.51,1,22.63,1.05,89.55,1.77,0.972034840344788,0.987252470591882
"491",3.14,9,8379.91,1386.76,7134.08,60.37,60.37,591.74,288,584.17,1.39,1,7.47,1.02,12.51,0.25,0.955091526867482,0.989804764258581
"492",3.14,9,8379.06,1386.76,7125.54,60.35,60.35,575.87,288,579.1,1.39,1,7.4,1.02,11.88,0.24,0.97216539351729,0.999538674416172
"493",3.14,9,8377.87,1386.75,7094.28,60.34,60.34,587.81,288,581.56,1.39,1,7.5,1.02,12.37,0.25,0.970113250368264,0.987558547623502
"494",2.09,6,3498.32,1347.99,6837.9,22.97,22.97,530.49,288,563.54,1.22,1,6.54,1.02,19.68,0.17,0.958532217435049,0.991985688643687
"495",3.14,9,8375.04,1386.73,7039.81,60.31,60.31,582.14,288,577.89,1.39,1,7.54,1.02,12.18,0.24,0.991316478056155,0.983882161441475
"496",1.14,3,866.6,1321.73,6683.08,5.96,5.96,476.45,288,547.19,1.12,1,5.95,1.02,21.79,0.12,0.970877430036276,0.998009007903764
"497",4.16,12,14720.24,1547.45,7744.18,113.76,113.76,638.75,288,605.67,1.66,1,8.95,1.02,17.13,0.34,0.980885334240077,0.985777225149439
"498",1.14,3,3095.29,1383.78,6625.01,9.42,9.42,526.95,288,555.39,1.21,1,6.53,1.02,5.37,0.16,0.996760799623975,0.983108986332752
"499",8.21,24,50993.33,3087.46,9298.45,438.09,438.09,909.13,288,725.81,3.6,1,18.51,1.04,59.45,1.18,0.993689079879506,0.989634308431982
"500",7.15,21,38989.98,2678.08,9128.13,332.3,332.3,826.38,288,690.79,2.97,1,15.53,1.04,44.03,0.87,0.972525462738904,0.988740682104322
"501",5.14,15,21625.03,1924.31,8463.17,175.2,175.2,705.01,288,634.91,2.09,1,11.19,1.03,25.1,0.5,0.989521267653458,0.982303029097202
"502",7.15,21,39006.51,2678.03,9118.36,332.44,332.44,802.95,288,681.68,2.99,1,15.52,1.04,42.61,0.84,1.00059090377897,0.995880508377211
"503",7.15,21,38993.33,2678.08,9127.38,332.23,332.23,810.18,288,685.94,2.97,1,15.41,1.04,42.93,0.85,0.98321946228703,0.997958751544108
"504",4.16,12,14718.4,1547.45,7726.4,113.74,113.74,622.71,288,600.51,1.66,1,8.87,1.02,16.41,0.33,0.997501717031484,0.995437041645543
"505",9.3,27,72766.06,3560.41,9780.49,644.74,644.74,1111,288,788.15,4.49,1,22.71,1.05,92.05,1.82,0.948696761102152,0.980356340347834
"506",4.16,12,14716.94,1547.44,7696.92,113.71,113.71,632.94,288,602.15,1.67,1,8.99,1.02,16.92,0.34,1.00144071377388,0.985579008223303
"507",9.3,27,72774.97,3560.41,9759.01,645.07,645.07,1061,288,774.44,4.51,1,22.45,1.05,87.84,1.74,0.98358220140164,0.995092946438003
"508",9.3,27,72756.49,3560.37,9728.51,644.92,644.92,1062.66,288,772.75,4.55,1,23.02,1.05,88.74,1.76,0.996651145805618,0.980188334137332
"509",2.09,6,3106.57,1375.79,6842.65,28,28,501.18,288,559.78,1.21,1,6.46,1.02,3.51,0.13,0.96737715488457,0.993363458600181
"510",1.14,3,2951.93,1417.18,6740.11,11.58,11.58,538.32,288,564.94,1.21,1,6.53,1.02,0,0.16,0.949043054222263,0.982964413845537
"511",1.14,3,3373.15,1418.38,6739.5,11.65,11.65,548.38,288,566.01,1.22,1,6.6,1.02,0,0.18,0.950279339932468,0.984071038407389
"512",3.14,9,8375.56,1386.74,7060.73,60.32,60.32,564.62,288,573.4,1.39,1,7.42,1.02,11.45,0.23,1.00128937743935,0.999105477744342
"513",9.3,27,72753.52,3560.34,9721.01,644.68,644.68,1061.13,288,771.93,4.56,1,23.13,1.05,88.77,1.76,1.00046067887019,0.977681129897605
"514",5.14,15,21624.78,1924.31,8461.42,175.24,175.24,708.43,288,635.7,2.09,1,11.22,1.03,25.3,0.5,0.988283413476594,0.979101710778323
"515",4.16,12,14721.5,1547.46,7766.97,113.77,113.77,634.5,288,605.41,1.66,1,8.88,1.02,16.91,0.34,0.976456485689839,0.993026474663102
"516",5.14,15,21634.17,1924.32,8490.45,175.31,175.31,718.63,288,641.58,2.08,1,11.13,1.03,25.71,0.51,0.961014581468833,0.983200016726141
"517",3.14,9,8378.55,1386.75,7109.05,60.35,60.35,585.51,288,581.41,1.39,1,7.47,1.02,12.27,0.24,0.967961449374334,0.990327317306941
"518",1.14,3,2856.37,1414.55,6724.53,11.35,11.35,525.67,288,560.88,1.2,1,6.47,1.02,0,0.15,0.960912040095192,0.986703565960468
"519",6.18,18,29762.68,2306.76,8799.25,245.96,245.96,756.17,288,661.29,2.51,1,13.18,1.03,33.22,0.66,0.995182638831299,0.994305582299306
"520",5.14,15,21624.31,1924.33,8464.75,175.22,175.22,691.47,288,631.23,2.09,1,11.09,1.03,24.36,0.48,0.997660717618385,0.991461742242752
"521",2.09,6,6169.83,1352.94,6847.34,23.94,23.94,609.55,288,576.43,1.3,1,7.04,1.02,21.31,0.27,0.949081801110102,0.988590694331734
"522",1.14,3,287.33,1335.36,6710.09,6.76,6.76,456.43,288,546.9,1.09,1,5.84,1.02,12.82,0.08,0.958425707397492,0.992886186784868
"523",9.3,27,72772.08,3560.42,9765.37,645.11,645.11,1079.13,288,779.38,4.51,1,22.57,1.05,89.42,1.77,0.971515000304718,0.990241124084928
